transaction_id,client_id,client_prenom,client_nom,montant,anomaly_score,explication
29036,399,Élise,Lemoine,5.8,-0.002145225105926518,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
36348,454,Laure,Raynaud,867.59,-0.0021865522498422107,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
11808,747,Laure,Collet,298.54,-0.002190225261301637,Transaction non récurrente
28421,384,Jeanne,Rodriguez,928.15,-0.002207636435102467,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
35662,29,William,Grégoire,723.92,-0.002213128969137501,Montant très différent de la moyenne client; Transaction non récurrente
42658,479,Caroline,Lombard,414.98,-0.0022261939184203827,Transaction non récurrente
29834,467,Astrid,Da Silva,702.75,-0.0022446583927528962,Transaction non récurrente
48737,219,Madeleine,Ferrand,212.95,-0.002248030165700743,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37648,5,Nathalie,Rey,634.07,-0.002269810187509491,Transaction non récurrente
43645,764,Nathalie,Dias,240.24,-0.0022762215667126995,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30671,480,Thibaut,Rodrigues,516.96,-0.0022769199392495,Transaction non récurrente
15438,36,Simone,Lemaître,781.77,-0.0022888975912587206,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19083,489,Nicolas,Delattre,888.03,-0.0022892746226209626,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13775,179,Michel,Lebrun,874.81,-0.002291003823605142,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44493,320,Daniel,Rodrigues,117.51,-0.0023008971475213524,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
37137,485,Antoine,Michel,369.74,-0.0023019986631326317,Transaction non récurrente
18786,955,Brigitte,Benoit,968.44,-0.002314262824775315,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
16747,253,Philippe,Muller,169.04,-0.002338160265950684,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15509,304,Arthur,Lefèvre,403.71,-0.0023582334047809184,Transaction non récurrente
6120,652,Odette,Lebon,767.02,-0.0023633766569065573,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7034,806,Anne,Jacquot,595.48,-0.002365094161509207,Transaction non récurrente
39746,597,Colette,Lemonnier,263.2,-0.002366857955774626,Montant très différent de la moyenne client; Transaction non récurrente
5478,129,Stéphanie,Gérard,943.99,-0.0023699724724086657,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11956,200,Martin,Masson,725.25,-0.002376375739979064,Transaction non récurrente
27310,309,Emmanuel,Brunel,972.91,-0.002377898128634426,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
36092,951,Philippe,Gonzalez,185.07,-0.0023851928707034897,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18636,957,Valérie,Perrin,913.29,-0.0024333776207908775,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15200,883,Sébastien,Guillot,343.24,-0.0024456111938584435,Transaction non récurrente
10550,735,Roger,Blin,252.41,-0.002448702828926508,Montant très différent de la moyenne client; Transaction non récurrente
2233,405,Clémence,Maillard,723.1,-0.002454524114751,Montant très différent de la moyenne client; Transaction non récurrente
14290,927,Julien,Germain,431.34,-0.002458737645304465,Transactions très rapprochées; Transaction non récurrente
49217,818,Adélaïde,Mace,327.05,-0.0024598365694031843,Transaction non récurrente
12564,796,Zacharie,Arnaud,156.1,-0.002478213912634697,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
44848,276,Zoé,Michaud,412.34,-0.0024902534693290734,Transaction non récurrente
48191,329,Margot,Guyon,267.87,-0.002494911651153786,Montant très différent de la moyenne client; Transaction non récurrente
7095,489,Nicolas,Delattre,239.64,-0.0025013369015504106,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
22029,73,Lucas,Weiss,314.83,-0.002508365292898329,Transaction non récurrente
25233,248,Richard,Gosselin,620.79,-0.002517498014362296,Transaction non récurrente
16830,34,Clémence,Benard,252.17,-0.00254949634445234,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11541,357,Gabrielle,Toussaint,372.55,-0.002569100269835589,Transaction non récurrente
19129,727,Auguste,Lemoine,143.19,-0.0025750260397023883,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
33978,461,Yves,Gomes,549.79,-0.0025973075718253025,Transaction non récurrente
36142,764,Nathalie,Dias,187.33,-0.002600627777629705,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
19880,834,Louis,Vasseur,796.75,-0.0026023581896837955,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42875,395,Lucas,Petit,196.92,-0.0026105205402057186,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
1065,405,Clémence,Maillard,511.48,-0.0026304647684411986,Transaction non récurrente
8031,782,Jules,Rodriguez,763.44,-0.0026446712134997608,Montant très différent de la moyenne client; Transaction non récurrente
26382,416,Maurice,Ruiz,315.79,-0.002647556786735894,Transaction non récurrente
18115,738,Michel,Masson,874.03,-0.002681575167974848,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5360,668,Valentine,Maillet,252.06,-0.0026838250844190004,Montant très différent de la moyenne client; Transaction non récurrente
9602,411,Vincent,Brun,587.9,-0.00268615001872452,Transaction non récurrente
13564,419,Bertrand,Godard,258.81,-0.002696775615311897,Montant très différent de la moyenne client; Transaction non récurrente
24707,388,Céline,Lévy,378.35,-0.0026977979829536647,Transaction non récurrente
27691,82,Michel,Bailly,789.17,-0.0027021130978818197,Montant très différent de la moyenne commerçant; Transaction non récurrente
47309,832,Geneviève,Gauthier,885.23,-0.002704516963784598,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
24174,261,Adélaïde,Breton,323.58,-0.0027350338540987895,Transaction non récurrente
36887,366,Nicolas,Thierry,347.04,-0.002735355858432764,Transaction non récurrente
28464,500,Lucie,Jacques,56.21,-0.002750814230714216,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
20288,289,Théophile,Vasseur,295.5,-0.0027676350663465854,Transaction non récurrente
29078,284,Alice,Aubert,766.61,-0.002774557606253336,Montant très différent de la moyenne client; Transaction non récurrente
37430,89,Valentine,Marty,995.56,-0.0027788227784747432,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43640,918,Théophile,Alexandre,743.86,-0.002781569825197394,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5488,832,Geneviève,Gauthier,63.59,-0.002785349499924039,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
15375,162,Sophie,Courtois,834.76,-0.0027965786690189454,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46109,251,Alphonse,Georges,662.3,-0.0028143672121128116,Transaction non récurrente
45800,117,Aimée,Robin,990.59,-0.0028197075102883717,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13822,178,Anastasie,Dumont,192.51,-0.0028339515811333094,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5323,833,Philippine,Chauveau,452.2,-0.002852246530603453,Transaction non récurrente
2279,139,Daniel,Riou,203.73,-0.002868614258079938,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
7576,284,Alice,Aubert,285.42,-0.0028730194447690316,Transaction non récurrente
12430,805,Antoine,Simon,78.84,-0.0028778112477468865,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
45766,709,Cécile,Gomes,703.34,-0.002878522301161812,Transaction non récurrente
15631,584,Jacqueline,Rey,960.15,-0.00291882637361518,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46138,746,Aurélie,Joly,701.63,-0.002918966034953341,Transaction non récurrente
14004,393,Susan,Lefebvre,296.8,-0.0029192360954367613,Transaction non récurrente
25755,175,Benjamin,Valentin,263.69,-0.002925332528863289,Transaction non récurrente
15508,738,Michel,Masson,930.48,-0.0029301275475496213,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
5549,307,Colette,Langlois,249.79,-0.0029473822060298582,Transaction non récurrente
26407,340,Anaïs,Collin,655.44,-0.0029486614786736753,Transaction non récurrente
6289,13,Manon,Torres,110.56,-0.0029713449965644845,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47688,339,Henriette,Verdier,390.15,-0.002972349930849938,Transactions très rapprochées; Transaction non récurrente
15772,337,Adélaïde,Verdier,34.24,-0.002976773286217038,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32232,185,Diane,Lemaire,717.56,-0.002984401999235886,Transaction non récurrente
49984,348,Isaac,Lemaître,349.6,-0.002990853503754942,Transaction non récurrente
